market_id,condition_id,event_id,question,category,tags,outcomes,outcome_prices,clob_token_ids,yes_token_id,yes_price_current,start_date,end_date,close_date,active,closed,archived,resolved_outcome,volume,liquidity,volume_clob,uma_resolution_status,uma_resolution_statuses,resolved_by,resolution_source,enable_order_book,slug,description,is_binary,has_yes_token,Y_i,broad_domain,broad_family,exclude_source_quality,source_quality_reason,in_price_panel,universe
574073,0x0c23ad7af38087ab27f94fd35eec62b4f53c0d6edd16bf04d85b7c456dc777de,16096,"Will Bitcoin reach $170,000 by December 31, 2025?",,[],['Yes' 'No'],[0. 1.],"['54897787457036657865994456184914764553135864680096835028443076525607070890895'
 '78805316555677329424627438782382022900925020552651782446877236048212682328103']",54897787457036657865994456184914764553135864680096835028443076525607070890895,0.0,2025-08-08 10:27:40.927000+00:00,,2026-01-01 07:20:29+00:00,True,True,False,No,7721957.288049,,7721957.288049,resolved,['proposed'],0x157Ce2d672854c848c9b79C49a8Cc6cc89176a49,,True,will-bitcoin-reach-170000-by-december-31-2025-215,"This market will immediately resolve to ""Yes"" if any Binance 1 minute candle for Bitcoin (BTCUSDT) between December 30, 2024, 20:00 and December 31, 2025, 23:59 in the ET timezone has a final ""High"" price of $170,000 or higher. Otherwise, this market will resolve to ""No.""

The resolution source for this market is Binance, specifically the BTCUSDT ""High"" prices available at https://www.binance.com/en/trade/BTC_USDT, with the chart settings on ""1m"" for one-minute candles selected on the top bar.

Please note that the outcome of this market depends solely on the price data from the Binance BTCUSDT trading pair. Prices from other exchanges, different trading pairs, or spot markets will not be considered for the resolution of this market.",True,True,0,crypto,crypto_btc,False,,True,universe_a_crypto_diversified
516876,0xb7f9d3f61910ecf7a5e6e46f487a039e91a92b68585f05ec9b22cb34d3804bbd,16097,"Will Ethereum hit $7,000 by December 31?",,[],['Yes' 'No'],[0. 1.],"['66776654258002694324853229694339306737497274534009979978324520345248856607706'
 '34130531637570468522541549058959039696296775081849932071066342884622778848556']",66776654258002694324853229694339306737497274534009979978324520345248856607706,0.0,2024-12-30 22:06:41.721000+00:00,2025-12-31 12:00:00+00:00,2026-01-01 07:15:19+00:00,True,True,False,No,7570762.533718,,7570762.533718,resolved,['proposed'],0x6A9D222616C90FcA5754cd1333cFD9b7fb6a4F74,,True,will-ethereum-hit-7000-by-december-31-733-852,"This market will immediately resolve to ""Yes"" if any Binance 1 minute candle for Ethereum (ETHUSDT) between December 30, 2024, 21:00 and December 31, 2025, 23:59 in the ET timezone has a final ""High"" price of $7,000.00 or higher. Otherwise, this market will resolve to ""No.""

The resolution source for this market is Binance, specifically the ETHUSDT ""High"" prices available at https://www.binance.com/en/trade/ETH_USDT, with the chart settings on ""1m"" for one-minute candles selected on the top bar.

Please note that the outcome of this market depends solely on the price data from the Binance ETHUSDT trading pair. Prices from other exchanges, different trading pairs, or spot markets will not be considered for the resolution of this market.",True,True,0,crypto,crypto_eth,False,,True,universe_a_crypto_diversified
557770,0x62e939fbcb26aee4f172520444ef43a83adf3ea6155e2ae5d0871c13accdf21b,30321,Will Ethereum reach $4000 in July?,,[],['Yes' 'No'],[0. 1.],"['13482242778366768315395030326922727504294085396864365135248842419774074207478'
 '105791433475323333629828730054141182108160839660710998828282462799800527904171']",13482242778366768315395030326922727504294085396864365135248842419774074207478,0.0,2025-06-30 16:53:11.956000+00:00,2025-08-01 04:00:00+00:00,2025-08-01 06:12:24+00:00,True,True,False,No,7517688.702565,,7517688.702565,resolved,['proposed'],0x6A9D222616C90FcA5754cd1333cFD9b7fb6a4F74,,True,will-ethereum-reach-4000-in-july-224,"This market will immediately resolve to ""Yes"" if any Binance 1 minute candle for Ethereum (ETH/USDT) between July 1, 2025, 00:00 and July 31, 2025, 23:59 in the ET timezone has a final ""High"" price of $4,000.00 or higher. Otherwise, this market will resolve to ""No.""

The resolution source for this market is Binance, specifically the ETH/USDT ""High"" prices available at https://www.binance.com/en/trade/ETH_USDT, with the chart settings on ""1m"" for one-minute candles selected on the top bar

Please note that the outcome of this market depends solely on the price data from the Binance ETH/USDT trading pair. Prices from other exchanges, different trading pairs, or spot markets will not be considered for the resolution of this market.",True,True,0,crypto,crypto_eth,False,,True,universe_a_crypto_diversified
515506,0x1f44bd0ee7132279c4f0a4db305650f84a3abccdf5d6bf3f96bdcbcd7119ff64,15418,"Will Bitcoin reach $110,000 by March 31?",,[],['Yes' 'No'],[0. 1.],"['83864485229102369229361373963526851303324863263182272372449177896769073039959'
 '96568761500819282526984589608485668631984467927873108656777090428440028937648']",83864485229102369229361373963526851303324863263182272372449177896769073039959,0.0,2024-12-12 23:10:38.371005+00:00,2025-03-31 12:00:00+00:00,2025-04-01 07:46:38+00:00,True,True,False,No,6976571.855402,,6976571.855402,resolved,['proposed'],0x6A9D222616C90FcA5754cd1333cFD9b7fb6a4F74,,True,will-bitcoin-reach-110000-by-march-31,"This market will immediately resolve to ""Yes"" if any Binance 1 minute candle for Bitcoin (BTCUSDT) between December 12, 2024, 16:00 and March 31, 2025, 23:59 in the ET timezone has a final ""High"" price of $110,000 or higher. Otherwise, this market will resolve to ""No.""

The resolution source for this market is Binance, specifically the BTCUSDT ""High"" prices available at https://www.binance.com/en/trade/BTC_USDT, with the chart settings on ""1m"" for one-minute candles selected on the top bar.

Please note that the outcome of this market depends solely on the price data from the Binance BTCUSDT trading pair. Prices from other exchanges, different trading pairs, or spot markets will not be considered for the resolution of this market.
",True,True,0,crypto,crypto_btc,False,,True,universe_a_crypto_diversified
576410,0xfe8911cbf25e9e359396faf1c0fcd31a9f2a3c3bb35d299e83f1cd200063cf34,16097,"Will Ethereum hit $17,000 by December 31?",,[],['Yes' 'No'],[0. 1.],"['90554604925549679441302051030677964177792034527604913227687950640465230372217'
 '76075952955566711408313096825347524981701914077987481813797868934320564431506']",90554604925549679441302051030677964177792034527604913227687950640465230372217,0.0,2025-08-15 09:36:06.410021+00:00,2026-01-01 04:00:00+00:00,2026-01-01 07:15:17+00:00,True,True,False,No,6416296.559687,,6416296.559687,resolved,['proposed'],0x157Ce2d672854c848c9b79C49a8Cc6cc89176a49,,True,will-ethereum-hit-17000-by-december-31,"This market will immediately resolve to ""Yes"" if any Binance 1 minute candle for Ethereum (ETHUSDT) between December 30, 2024, 21:00 and December 31, 2025, 23:59 in the ET timezone has a final ""High"" price of $17,000.00 or higher. Otherwise, this market will resolve to ""No.""

The resolution source for this market is Binance, specifically the ETHUSDT ""High"" prices available at https://www.binance.com/en/trade/ETH_USDT, with the chart settings on ""1m"" for one-minute candles selected on the top bar.

Please note that the outcome of this market depends solely on the price data from the Binance ETHUSDT trading pair. Prices from other exchanges, different trading pairs, or spot markets will not be considered for the resolution of this market.",True,True,0,crypto,crypto_eth,False,,True,universe_a_crypto_diversified
515502,0x39bc347a1bb74a3f410ea850a46962572e3d932bf00f0f99b7a3d2b4141fa87a,15418,"Will Bitcoin reach $200,000 by March 31?",,[],['Yes' 'No'],[0. 1.],"['36665780724924721135862021472225286854518004551848050268584060069434509875611'
 '73614240341784780333245809437241610911398820564755700230829177458812190438939']",36665780724924721135862021472225286854518004551848050268584060069434509875611,0.0,2024-12-12 23:07:19.459996+00:00,2025-03-31 12:00:00+00:00,2025-04-01 08:01:20+00:00,True,True,False,No,6211260.142575,,6211260.142575,resolved,['proposed'],0x6A9D222616C90FcA5754cd1333cFD9b7fb6a4F74,,True,will-bitcoin-reach-200000-by-march-31,"This market will immediately resolve to ""Yes"" if any Binance 1 minute candle for Bitcoin (BTCUSDT) between December 12, 2024, 16:00 and March 31, 2025, 23:59 in the ET timezone has a final ""High"" price of $200,000.00 or higher. Otherwise, this market will resolve to ""No.""

The resolution source for this market is Binance, specifically the BTCUSDT ""High"" prices available at https://www.binance.com/en/trade/BTC_USDT, with the chart settings on ""1m"" for one-minute candles selected on the top bar.

Please note that the outcome of this market depends solely on the price data from the Binance BTCUSDT trading pair. Prices from other exchanges, different trading pairs, or spot markets will not be considered for the resolution of this market.
",True,True,0,crypto,crypto_btc,False,,True,universe_a_crypto_diversified
687778,0x9e8440830c8cdccb524700bf0be33f35df2f0278bff7b843f8073235c96da886,16096,"Will Bitcoin reach $110,000 by December 31, 2025?",,[],['Yes' 'No'],[0. 1.],"['50658332794833733889417312663211494209117086541806369612154229286490509212741'
 '4412573009623787924605559206879862367939676958349343441373035665543367571679']",50658332794833733889417312663211494209117086541806369612154229286490509212741,0.0,2025-11-17 19:37:32.442000+00:00,2026-01-01 05:00:00+00:00,2026-01-01 08:00:41+00:00,True,True,False,No,6056873.975672,,6056873.975672,resolved,['proposed'],0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,True,will-bitcoin-reach-110000-by-december-31-2025-793,"This market will immediately resolve to ""Yes"" if any Binance 1 minute candle for Bitcoin (BTCUSDT) between November 17, 2025, 10:00 and December 31, 2025, 23:59 in the ET timezone has a final ""High"" price of $110,000 or higher. Otherwise, this market will resolve to ""No.""

The resolution source for this market is Binance, specifically the BTCUSDT ""High"" prices available at https://www.binance.com/en/trade/BTC_USDT, with the chart settings on ""1m"" for one-minute candles selected on the top bar.

Please note that the outcome of this market depends solely on the price data from the Binance BTCUSDT trading pair. Prices from other exchanges, different trading pairs, or spot markets will not be considered for the resolution of this market.",True,True,0,crypto,crypto_btc,False,,True,universe_a_crypto_diversified
618952,0xe2af0531042c245f85e9605cc87aa40828fdc0d04e3c3c86ee0f2441b189b524,52525,Will Bitcoin reach $130k in October?,,[],['Yes' 'No'],[0. 1.],"['92913318940777622630100028051362244419895100824181288774723539472960047282084'
 '28159444253691896917895762102457540324574065399017620108400143828195337529193']",92913318940777622630100028051362244419895100824181288774723539472960047282084,0.0,2025-10-01 08:11:48.960747+00:00,2025-11-01 04:00:00+00:00,2025-11-01 06:09:16+00:00,True,True,False,No,5978400.520639,,5978400.520639,resolved,['proposed'],0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,True,will-bitcoin-reach-130k-in-october,"This market will immediately resolve to ""Yes"" if any Binance 1 minute candle for Bitcoin (BTC/USDT) during the month specified in the title (from 00:00 AM ET on the first day to 11:59 PM ET on the last), has a final ""High"" price equal to or greater than the price specified in the title. Otherwise, this market will resolve to ""No.""

The resolution source for this market is Binance, specifically the BTC/USDT ""High"" prices available at https://www.binance.com/en/trade/BTC_USDT, with the chart settings on ""1m"" for one-minute candles selected on the top bar.

Please note that the outcome of this market depends solely on the price data from the Binance BTC/USDT trading pair. Prices from other exchanges, different trading pairs, or spot markets will not be considered for the resolution of this market.",True,True,0,crypto,crypto_btc,False,,True,universe_a_crypto_diversified
516875,0xc969cb252af1842b5de6a3edd0557835e7a6a7e737cae320b6bae6faccf35715,16097,"Will Ethereum hit $8,000 by December 31?",,[],['Yes' 'No'],[0. 1.],"['74506979693843962080154121859467197249348465510614170753380333192495557936975'
 '86264832772636242325547279511657569296605697346375011023984708306714556021076']",74506979693843962080154121859467197249348465510614170753380333192495557936975,0.0,2024-12-30 22:06:25.818000+00:00,2025-12-31 12:00:00+00:00,2026-01-01 07:18:21+00:00,True,True,False,No,5745770.448967,,5745770.448967,resolved,['proposed'],0x6A9D222616C90FcA5754cd1333cFD9b7fb6a4F74,,True,will-ethereum-hit-8000-by-december-31-124-489,"This market will immediately resolve to ""Yes"" if any Binance 1 minute candle for Ethereum (ETHUSDT) between December 30, 2024, 21:00 and December 31, 2025, 23:59 in the ET timezone has a final ""High"" price of $8,000.00 or higher. Otherwise, this market will resolve to ""No.""

The resolution source for this market is Binance, specifically the ETHUSDT ""High"" prices available at https://www.binance.com/en/trade/ETH_USDT, with the chart settings on ""1m"" for one-minute candles selected on the top bar.

Please note that the outcome of this market depends solely on the price data from the Binance ETHUSDT trading pair. Prices from other exchanges, different trading pairs, or spot markets will not be considered for the resolution of this market.",True,True,0,crypto,crypto_eth,False,,True,universe_a_crypto_diversified
659241,0xd2851fb8720ad0ac44bcf4b7c74bba966f72f5da36190ddbe6cb867b6a92fd35,70054,"Will Bitcoin reach $115,000 in November?",,[],['Yes' 'No'],[0. 1.],"['67085875334869002798733463840730267217253311635510616472551737064503891109620'
 '24937035769313533910429041674476560671795688126516547691443602050125485449182']",67085875334869002798733463840730267217253311635510616472551737064503891109620,0.0,2025-11-01 01:11:24.799827+00:00,2025-12-01 05:00:00+00:00,2025-12-01 07:27:44+00:00,True,True,False,No,5622333.157332,,5622333.157332,resolved,['proposed'],0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,True,will-bitcoin-reach-115k-in-november-2025,"This market will immediately resolve to ""Yes"" if any Binance 1 minute candle for BTC/USDT during the month specified in the title (from 00:00 AM ET on the first day to 11:59 PM ET on the last), has a final High price equal to or greater than the price specified in the title. Otherwise, this market will resolve to ""No.""

The resolution source for this market is Binance, specifically the BTC/USDT High prices available at https://www.binance.com/en/trade/BTC_USDT, with the chart settings on ""1m"" for one-minute candles selected on the top bar.

Please note that the outcome of this market depends solely on the price data from the Binance BTC/USDT trading pair. Prices from other exchanges, different trading pairs, or spot markets will not be considered for the resolution of this market.",True,True,0,crypto,crypto_btc,False,,True,universe_a_crypto_diversified
